title,code,location,price,characteristics,img
Arriendo de Apartamento en Medellín,AA-72606," Patio bonito, Medellín",$6.500.000,150 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72576," Castropol, Medellín",$4.500.000,88 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72576-1.jpg
Arriendo de Apartamento en Medellín,AA-72531," Patio bonito, Medellín",$4.800.000,148 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72531-1.jpg
Arriendo de Apartamento en Medellín,AA-72516," Provenza, Medellín",$10.000.000,153 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72516-1.jpg
Arriendo de Apartamento en Medellín,AA-72533," La calera, Medellín",$7.800.000,171 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72532," San lucas, Medellín",$5.200.000,108 Metros|- Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72527," El poblado, Medellín",$8.000.000,90 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72526," San lucas, Medellín",$8.000.000,164 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72510," El campestre la frontera, Medellín",$3.800.000,102 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72508," Los balsos, Medellín",$4.200.000,80 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72491," Laureles, Medellín",$3.200.000,75 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72491-1.jpg
Arriendo de Apartamento en Medellín,AA-72479," La florida, Medellín",$4.800.000,140 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72479-1.jpg
Arriendo de Apartamento en Medellín,AA-72464," Santa maría de los ángeles, Medellín",$3.500.000,105 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72464-1.jpg
Arriendo de Apartamento en Medellín,AA-72461," Lalinde, Medellín",$3.800.000,86 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72456," La florida, Medellín",$5.100.000,158 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72442," Patio bonito, Medellín",$4.500.000,147 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72438," Ciudad del rio, Medellín",$3.500.000,56 Metros|2 Baños|1 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72433," Loma del indio, Medellín",$2.200.000,47 Metros|1 Baños|1 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72430," Castropol, Medellín",$4.500.000,65 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-59703," Villa hermosa, Medellín",$1.400.000,70 Metros|2 Baños|4 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-59703-1.jpg
Arriendo de Apartamento en Medellín,AA-72405," San lucas, Medellín",$4.500.000,98 Metros|- Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72405-1.jpg
Arriendo de Apartamento en Medellín,AA-72404," Los balsos, Medellín",$3.500.000,77 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72404-1.jpg
Arriendo de Apartamento en Medellín,AA-72396," El campestre la frontera, Medellín",$6.000.000,72 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72372," La candelaria, Medellín",$1.600.000,58 Metros|1 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72392," El tesoro, Medellín",$8.500.000,200 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72388," Laureles, Medellín",$6.500.000,145 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72379," Ciudad del rio, Medellín",$3.500.000,72 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72365," Aguacatala, Medellín",$4.500.000,140 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-69376," Patio bonito, Medellín",$3.000.000,65 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-69376-1.jpg
Arriendo de Apartamento en Medellín,AA-72339," Buenos aires, Medellín",$1.250.000,50 Metros|1 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72339-1.jpg
Arriendo de Apartamento en Medellín,AA-72326," Cristo rey, Medellín",$2.200.000,60 Metros|1 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72326-1.jpg
Arriendo de Apartamento en Medellín,AA-72318," La calera, Medellín",$13.000.000,245 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72318-1.jpg
Arriendo de Apartamento en Medellín,AA-72308," Almería, Medellín",$2.600.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72308-1.jpg
Arriendo de Apartamento en Medellín,AA-72307," Buenos aires, Medellín",$2.200.000,112 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72307-1.jpg
Arriendo de Apartamento en Medellín,AA-72302," Los conquistadores, Medellín",$3.400.000,103 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72302-1.jpg
Arriendo de Apartamento en Medellín,AA-72298," La candelaria, Medellín",$5.800.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72298-1.jpg
Arriendo de Apartamento en Medellín,AA-72272," Guayabal, Medellín",$3.200.000,75 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72272-1.jpg
Arriendo de Apartamento en Medellín,AA-72269," Laureles, Medellín",$5.000.000,75 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72269-1.jpg
Arriendo de Apartamento en Medellín,AA-72252," Ciudad del rio, Medellín",$3.000.000,56 Metros|2 Baños|1 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72252-1.jpg
Arriendo de Apartamento en Medellín,AA-72237," San diego, Medellín",$4.000.000,78 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72237-1.jpg
Arriendo de Apartamento en Medellín,AA-72197," La candelaria, Medellín",$1.600.000,100 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72203," El tesoro, Medellín",$12.000.000,280 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72198," Manila, Medellín",$3.000.000,87 Metros|1 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72162," Castropol, Medellín",$4.400.000,100 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72161," Castropol, Medellín",$4.200.000,89 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72141," Lalinde, Medellín",$6.500.000,111 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72140," Altos del poblado cola del zorro, Medellín",$5.000.000,89 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72140-1.jpg
Arriendo de Apartamento en Medellín,AA-72134," Lalinde, Medellín",$6.500.000,111 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72134-1.jpg
Arriendo de Apartamento en Medellín,AA-72126," Las lomas, Medellín",$5.500.000,135 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72126-1.jpg
Arriendo de Apartamento en Medellín,AA-72125," La américa, Medellín",$2.600.000,95 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72084," El campestre la frontera, Medellín",$4.700.000,72 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72078," Castropol, Medellín",$4.200.000,131 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72041," Las lomas, Medellín",$9.200.000,165 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72020," El tesoro, Medellín",$5.000.000,67 Metros|2 Baños|1 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-72052," Laureles, Medellín",$1.900.000,65 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71572," Estadio, Medellín",$1.900.000,60 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71572-1.jpg
Arriendo de Apartamento en Medellín,AA-72035," Alejandría, Medellín",$4.500.000,85 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-72035-1.jpg
Arriendo de Apartamento en Medellín,AA-71986," Ciudad del rio, Medellín",$4.000.000,74 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71986-1.jpg
Arriendo de Apartamento en Medellín,AA-72003," Los balsos, Medellín",$9.000.000,170 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71978," Laureles, Medellín",$3.700.000,120 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71976," Ciudad del rio, Medellín",$5.000.000,90 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71953," Los conquistadores, Medellín",$5.800.000,120 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71909," San joaquín, Medellín",$3.500.000,100 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71899," La palma, Medellín",$3.000.000,85 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71883," Los balsos, Medellín",$8.000.000,200 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71883-1.jpg
Arriendo de Apartamento en Medellín,AA-71866," Loma del indio, Medellín",$2.600.000,68 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71866-1.jpg
Arriendo de Apartamento en Medellín,AA-71853," Los balsos, Medellín",$5.500.000,116 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71853-1.jpg
Arriendo de Apartamento en Medellín,AA-71849," El poblado, Medellín",$2.800.000,50 Metros|2 Baños|1 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71831," Guayabal, Medellín",$3.100.000,68 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71805," Castropol, Medellín",$5.800.000,150 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71801," La frontera campestre, Medellín",$4.850.000,102 Metros|2 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71778," Altos del poblado cola del zorro, Medellín",$6.900.000,98 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71792," Castropol, Medellín",$5.000.000,90 Metros|- Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71791," Manila, Medellín",$3.500.000,110 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71791-1.jpg
Arriendo de Apartamento en Medellín,AA-64337," Guayabal, Medellín",$3.400.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64337-1.jpg
Arriendo de Apartamento en Medellín,AA-71756," Altos del poblado cola del zorro, Medellín",$7.000.000,89 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71756-1.jpg
Arriendo de Apartamento en Medellín,AA-67829," La palma, Medellín",$1.650.000,65 Metros|1 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71750," Rodeo alto, Medellín",$2.200.000,60 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71722," Ciudad del rio, Medellín",$3.300.000,54 Metros|1 Baños|0 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71717," Castropol, Medellín",$9.500.000,455 Metros|6 Baños|5 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71705," Loma del indio, Medellín",$1.950.000,69 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71685," Loma del indio, Medellín",$3.500.000,75 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-63020," La pilarica, Medellín",$2.200.000,71 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-63020-1.jpg
Arriendo de Apartamento en Medellín,AA-71654," Las lomas, Medellín",$12.000.000,257 Metros|4 Baños|5 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71654-1.jpg
Arriendo de Apartamento en Medellín,AA-63015," La pilarica, Medellín",$2.500.000,85 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-63015-1.jpg
Arriendo de Apartamento en Medellín,AA-71617," Castropol, Medellín",$3.500.000,94 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71615," Altos del poblado cola del zorro, Medellín",$4.300.000,82 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71609," La asomadera, Medellín",$4.500.000,83 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71597," Castropol, Medellín",$10.200.000,300 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71595," Loma de los parra, Medellín",$4.800.000,115 Metros|- Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71581," Astorga, Medellín",$11.000.000,245 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-59769," Buenos aires, Medellín",$1.200.000,45 Metros|1 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-59769-1.jpg
Arriendo de Apartamento en Medellín,AA-71227," Ciudad del rio, Medellín",$3.500.000,65 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71227-1.jpg
Arriendo de Apartamento en Medellín,AA-71535," Los naranjos, Medellín",$12.000.000,180 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71535-1.jpg
Arriendo de Apartamento en Medellín,AA-71531," Laureles, Medellín",$5.500.000,180 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71531-1.jpg
Arriendo de Apartamento en Medellín,AA-71528," El tesoro, Medellín",$3.400.000,85 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71528-1.jpg
Arriendo de Apartamento en Medellín,AA-71518," La floresta, Medellín",$4.000.000,202 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71518-1.jpg
Arriendo de Apartamento en Medellín,AA-71513," La loma de los bernal, Medellín",$4.200.000,126 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71513-1.jpg
Arriendo de Apartamento en Medellín,AA-71499," Guayabal, Medellín",$3.500.000,65 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71499-1.jpg
Arriendo de Apartamento en Medellín,AA-71495," Santa maría de los ángeles, Medellín",$5.000.000,90 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71495-1.jpg
Arriendo de Apartamento en Medellín,AA-60010," Provenza, Medellín",$5.800.000,145 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-60010-1.jpg
Arriendo de Apartamento en Medellín,AA-71476," Las mercedes, Medellín",$3.000.000,130 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71476-1.jpg
Arriendo de Apartamento en Medellín,AA-71454," La visitacion los gonzalez, Medellín",$6.500.000,173 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71454-1.jpg
Arriendo de Apartamento en Medellín,AA-71440," Altos del poblado cola del zorro, Medellín",$20.000.000,797 Metros|6 Baños|6 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71440-1.jpg
Arriendo de Apartamento en Medellín,AA-71417," Ciudad del rio, Medellín",$4.400.000,87 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71417-1.jpg
Arriendo de Apartamento en Medellín,AA-71401," Simón bolívar, Medellín",$2.500.000,70 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71401-1.jpg
Arriendo de Apartamento en Medellín,AA-71389," El poblado, Medellín",$6.200.000,145 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71381," San lucas, Medellín",$4.300.000,128 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-61261," Laureles, Medellín",$3.900.000,118 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71352," San antonio de prado, Medellín",$1.100.000,45 Metros|- Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71352-1.jpg
Arriendo de Apartamento en Medellín,AA-71348," San joaquín, Medellín",$3.000.000,80 Metros|3 Baños|4 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71348-1.jpg
Arriendo de Apartamento en Medellín,AA-71347," Laureles, Medellín",$3.200.000,100 Metros|- Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71347-1.jpg
Arriendo de Apartamento en Medellín,AA-71340," El velódromo, Medellín",$2.500.000,90 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71335," Las lomas, Medellín",$5.000.000,230 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71330," Los ángeles, Medellín",$3.200.000,200 Metros|4 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71327," Las palmas, Medellín",$6.500.000,87.76 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71321," Laureles, Medellín",$3.400.000,110 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71284," El tesoro, Medellín",$12.000.000,218 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71282," El tesoro, Medellín",$13.500.000,263 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71282-1.jpg
Arriendo de Apartamento en Medellín,AA-59788," Miravalle, Medellín",$2.000.000,64 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-59788-1.jpg
Arriendo de Apartamento en Medellín,AA-71250," Guayabal, Medellín",$3.600.000,68 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71250-1.jpg
Arriendo de Apartamento en Medellín,AA-71237," Patio bonito, Medellín",$4.000.000,90 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71244," Ciudad del rio, Medellín",$3.700.000,79 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71192," La castellana, Medellín",$4.600.000,100 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-59914," San lucas, Medellín",$3.500.000,80 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-69347," Rosales, Medellín",$3.500.000,105 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
